aeropuerto,nacionalidad,residente,continentes,meses,cantidad,meses_numero,year,fecha,id_aeropuerto,id_continentes
Puerto plata,Perú,NO RESIDENTES,America del sur,Enero,0,1,2017,2017-01-01,4,3
Puerto plata,Uruguay,NO RESIDENTES,America del sur,Enero,0,1,2017,2017-01-01,4,3
Puerto plata,Venezuela,NO RESIDENTES,America del sur,Enero,0,1,2017,2017-01-01,4,3
Puerto plata,Otros,NO RESIDENTES,America del sur,Enero,0,1,2017,2017-01-01,4,3
Puerto plata,China,NO RESIDENTES,Asia,Enero,30,1,2017,2017-01-01,4,4
Puerto plata,Corea del Sur,NO RESIDENTES,Asia,Enero,15,1,2017,2017-01-01,4,4
Puerto plata,India,NO RESIDENTES,Asia,Enero,30,1,2017,2017-01-01,4,4
Puerto plata,Israel,NO RESIDENTES,Asia,Enero,10,1,2017,2017-01-01,4,4
Puerto plata,Japón,NO RESIDENTES,Asia,Enero,10,1,2017,2017-01-01,4,4
Puerto plata,Taiwan,NO RESIDENTES,Asia,Enero,5,1,2017,2017-01-01,4,4
Puerto plata,Otros,NO RESIDENTES,Asia,Enero,30,1,2017,2017-01-01,4,4
Puerto plata,Alemania,NO RESIDENTES,Europa,Enero,6470,1,2017,2017-01-01,4,5
Puerto plata,Austria,NO RESIDENTES,Europa,Enero,180,1,2017,2017-01-01,4,5
Puerto plata,Bélgica,NO RESIDENTES,Europa,Enero,35,1,2017,2017-01-01,4,5
Puerto plata,Bulgaria,NO RESIDENTES,Europa,Enero,45,1,2017,2017-01-01,4,5
Puerto plata,Dinamarca,NO RESIDENTES,Europa,Enero,360,1,2017,2017-01-01,4,5
Puerto plata,Escocia,NO RESIDENTES,Europa,Enero,0,1,2017,2017-01-01,4,5
Puerto plata,España,NO RESIDENTES,Europa,Enero,0,1,2017,2017-01-01,4,5
Puerto plata,Finlandia,NO RESIDENTES,Europa,Enero,1069,1,2017,2017-01-01,4,5
Puerto plata,Francia,NO RESIDENTES,Europa,Enero,1428,1,2017,2017-01-01,4,5
Puerto plata,Grecia,NO RESIDENTES,Europa,Enero,35,1,2017,2017-01-01,4,5
Puerto plata,Holanda,NO RESIDENTES,Europa,Enero,684,1,2017,2017-01-01,4,5
Puerto plata,Hungría,NO RESIDENTES,Europa,Enero,30,1,2017,2017-01-01,4,5
Puerto plata,Inglaterra,NO RESIDENTES,Europa,Enero,2601,1,2017,2017-01-01,4,5
Puerto plata,Irlanda,NO RESIDENTES,Europa,Enero,20,1,2017,2017-01-01,4,5
Puerto plata,Italia,NO RESIDENTES,Europa,Enero,175,1,2017,2017-01-01,4,5
Puerto plata,Luxemburgo,NO RESIDENTES,Europa,Enero,0,1,2017,2017-01-01,4,5
Puerto plata,Noruega,NO RESIDENTES,Europa,Enero,95,1,2017,2017-01-01,4,5
Puerto plata,Polonia,NO RESIDENTES,Europa,Enero,1437,1,2017,2017-01-01,4,5
Puerto plata,Portugal,NO RESIDENTES,Europa,Enero,10,1,2017,2017-01-01,4,5
Puerto plata,República Checa,NO RESIDENTES,Europa,Enero,95,1,2017,2017-01-01,4,5
Puerto plata,Rumania,NO RESIDENTES,Europa,Enero,15,1,2017,2017-01-01,4,5
Puerto plata,Rusia,NO RESIDENTES,Europa,Enero,1244,1,2017,2017-01-01,4,5
Puerto plata,Suecia,NO RESIDENTES,Europa,Enero,3648,1,2017,2017-01-01,4,5
Puerto plata,Suiza,NO RESIDENTES,Europa,Enero,145,1,2017,2017-01-01,4,5
Puerto plata,Ucrania,NO RESIDENTES,Europa,Enero,90,1,2017,2017-01-01,4,5
Puerto plata,Otros,NO RESIDENTES,Europa,Enero,195,1,2017,2017-01-01,4,5
Puerto plata,Australia,NO RESIDENTES,Resto del mundo,Enero,75,1,2017,2017-01-01,4,6
Puerto plata,Otros,NO RESIDENTES,Resto del mundo,Enero,20,1,2017,2017-01-01,4,6
Punta cana,Republica Dominicana,NO RESIDENTES,America central y el caribe,Enero,1444,1,2017,2017-01-01,5,1
Punta cana,Canadá,NO RESIDENTES,America del norte,Enero,74561,1,2017,2017-01-01,5,2
Punta cana,Estados Unidos,NO RESIDENTES,America del norte,Enero,106648,1,2017,2017-01-01,5,2
Punta cana,México,NO RESIDENTES,America del norte,Enero,973,1,2017,2017-01-01,5,2
Punta cana,Aruba,NO RESIDENTES,America central y el caribe,Enero,5,1,2017,2017-01-01,5,1
Punta cana,"Caicos y Turcas, Islas",NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,5,1
Punta cana,Costa Rica,NO RESIDENTES,America central y el caribe,Enero,425,1,2017,2017-01-01,5,1
Punta cana,Cuba,NO RESIDENTES,America central y el caribe,Enero,35,1,2017,2017-01-01,5,1
Punta cana,Curazao,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,5,1
Punta cana,El Salvador,NO RESIDENTES,America central y el caribe,Enero,130,1,2017,2017-01-01,5,1
Punta cana,Guadalupe,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,5,1
Punta cana,Guatemala,NO RESIDENTES,America central y el caribe,Enero,60,1,2017,2017-01-01,5,1
Punta cana,Haití,NO RESIDENTES,America central y el caribe,Enero,35,1,2017,2017-01-01,5,1
Punta cana,Honduras,NO RESIDENTES,America central y el caribe,Enero,5,1,2017,2017-01-01,5,1
Punta cana,Jamaica,NO RESIDENTES,America central y el caribe,Enero,15,1,2017,2017-01-01,5,1
Punta cana,Martinica,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,5,1
Punta cana,Panamá,NO RESIDENTES,America central y el caribe,Enero,3047,1,2017,2017-01-01,5,1
Punta cana,Puerto  Rico,NO RESIDENTES,America central y el caribe,Enero,958,1,2017,2017-01-01,5,1
Punta cana,San Martin,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,5,1
Punta cana,Trinidad y Tobago,NO RESIDENTES,America central y el caribe,Enero,5,1,2017,2017-01-01,5,1
Punta cana,"Virgenes Americanas, Islas",NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,5,1
Punta cana,Otros,NO RESIDENTES,America central y el caribe,Enero,70,1,2017,2017-01-01,5,1
Punta cana,Argentina,NO RESIDENTES,America del sur,Enero,13626,1,2017,2017-01-01,5,3
Punta cana,Bolivia,NO RESIDENTES,America del sur,Enero,849,1,2017,2017-01-01,5,3
Punta cana,Brasil,NO RESIDENTES,America del sur,Enero,6435,1,2017,2017-01-01,5,3
Punta cana,Chile,NO RESIDENTES,America del sur,Enero,6612,1,2017,2017-01-01,5,3
Punta cana,Colombia,NO RESIDENTES,America del sur,Enero,8314,1,2017,2017-01-01,5,3
Punta cana,Ecuador,NO RESIDENTES,America del sur,Enero,440,1,2017,2017-01-01,5,3
Punta cana,Perú,NO RESIDENTES,America del sur,Enero,5302,1,2017,2017-01-01,5,3
Punta cana,Uruguay,NO RESIDENTES,America del sur,Enero,1661,1,2017,2017-01-01,5,3
Punta cana,Venezuela,NO RESIDENTES,America del sur,Enero,1851,1,2017,2017-01-01,5,3
Punta cana,Otros,NO RESIDENTES,America del sur,Enero,993,1,2017,2017-01-01,5,3
Punta cana,China,NO RESIDENTES,Asia,Enero,20,1,2017,2017-01-01,5,4
Punta cana,Corea del Sur,NO RESIDENTES,Asia,Enero,0,1,2017,2017-01-01,5,4
Punta cana,India,NO RESIDENTES,Asia,Enero,10,1,2017,2017-01-01,5,4
Punta cana,Israel,NO RESIDENTES,Asia,Enero,45,1,2017,2017-01-01,5,4
Punta cana,Japón,NO RESIDENTES,Asia,Enero,25,1,2017,2017-01-01,5,4
Punta cana,Taiwan,NO RESIDENTES,Asia,Enero,0,1,2017,2017-01-01,5,4
Punta cana,Otros,NO RESIDENTES,Asia,Enero,60,1,2017,2017-01-01,5,4
Punta cana,Alemania,NO RESIDENTES,Europa,Enero,16694,1,2017,2017-01-01,5,5
Punta cana,Austria,NO RESIDENTES,Europa,Enero,1063,1,2017,2017-01-01,5,5
Punta cana,Bélgica,NO RESIDENTES,Europa,Enero,2685,1,2017,2017-01-01,5,5
Punta cana,Bulgaria,NO RESIDENTES,Europa,Enero,225,1,2017,2017-01-01,5,5
Punta cana,Dinamarca,NO RESIDENTES,Europa,Enero,110,1,2017,2017-01-01,5,5
Punta cana,Escocia,NO RESIDENTES,Europa,Enero,5,1,2017,2017-01-01,5,5
Punta cana,España,NO RESIDENTES,Europa,Enero,7252,1,2017,2017-01-01,5,5
Punta cana,Finlandia,NO RESIDENTES,Europa,Enero,25,1,2017,2017-01-01,5,5
Punta cana,Francia,NO RESIDENTES,Europa,Enero,18938,1,2017,2017-01-01,5,5
Punta cana,Grecia,NO RESIDENTES,Europa,Enero,0,1,2017,2017-01-01,5,5
Punta cana,Holanda,NO RESIDENTES,Europa,Enero,1871,1,2017,2017-01-01,5,5
Punta cana,Hungría,NO RESIDENTES,Europa,Enero,1067,1,2017,2017-01-01,5,5
Punta cana,Inglaterra,NO RESIDENTES,Europa,Enero,9806,1,2017,2017-01-01,5,5
Punta cana,Irlanda,NO RESIDENTES,Europa,Enero,60,1,2017,2017-01-01,5,5
Punta cana,Italia,NO RESIDENTES,Europa,Enero,853,1,2017,2017-01-01,5,5
Punta cana,Luxemburgo,NO RESIDENTES,Europa,Enero,10,1,2017,2017-01-01,5,5
Punta cana,Noruega,NO RESIDENTES,Europa,Enero,0,1,2017,2017-01-01,5,5
Punta cana,Polonia,NO RESIDENTES,Europa,Enero,2360,1,2017,2017-01-01,5,5
Punta cana,Portugal,NO RESIDENTES,Europa,Enero,290,1,2017,2017-01-01,5,5
Punta cana,República Checa,NO RESIDENTES,Europa,Enero,130,1,2017,2017-01-01,5,5
Punta cana,Rumania,NO RESIDENTES,Europa,Enero,70,1,2017,2017-01-01,5,5
Punta cana,Rusia,NO RESIDENTES,Europa,Enero,19213,1,2017,2017-01-01,5,5
Punta cana,Suecia,NO RESIDENTES,Europa,Enero,1117,1,2017,2017-01-01,5,5
Punta cana,Suiza,NO RESIDENTES,Europa,Enero,1746,1,2017,2017-01-01,5,5
Punta cana,Ucrania,NO RESIDENTES,Europa,Enero,822,1,2017,2017-01-01,5,5
Punta cana,Otros,NO RESIDENTES,Europa,Enero,120,1,2017,2017-01-01,5,5
Punta cana,Australia,NO RESIDENTES,Resto del mundo,Enero,15,1,2017,2017-01-01,5,6
Punta cana,Otros,NO RESIDENTES,Resto del mundo,Enero,10,1,2017,2017-01-01,5,6
La romana,Republica Dominicana,NO RESIDENTES,America central y el caribe,Enero,363,1,2017,2017-01-01,2,1
La romana,Canadá,NO RESIDENTES,America del norte,Enero,6176,1,2017,2017-01-01,2,2
La romana,Estados Unidos,NO RESIDENTES,America del norte,Enero,1176,1,2017,2017-01-01,2,2
La romana,México,NO RESIDENTES,America del norte,Enero,17,1,2017,2017-01-01,2,2
La romana,Aruba,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,2,1
La romana,"Caicos y Turcas, Islas",NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,2,1
La romana,Costa Rica,NO RESIDENTES,America central y el caribe,Enero,2,1,2017,2017-01-01,2,1
La romana,Cuba,NO RESIDENTES,America central y el caribe,Enero,2,1,2017,2017-01-01,2,1
La romana,Curazao,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,2,1
La romana,El Salvador,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,2,1
La romana,Guadalupe,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,2,1
La romana,Guatemala,NO RESIDENTES,America central y el caribe,Enero,1,1,2017,2017-01-01,2,1
La romana,Haití,NO RESIDENTES,America central y el caribe,Enero,10,1,2017,2017-01-01,2,1
La romana,Honduras,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,2,1
La romana,Jamaica,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,2,1
La romana,Martinica,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,2,1
La romana,Panamá,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,2,1
La romana,Puerto  Rico,NO RESIDENTES,America central y el caribe,Enero,18,1,2017,2017-01-01,2,1
La romana,San Martin,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,2,1
La romana,Trinidad y Tobago,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,2,1
La romana,"Virgenes Americanas, Islas",NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,2,1
La romana,Otros,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,2,1
La romana,Argentina,NO RESIDENTES,America del sur,Enero,60,1,2017,2017-01-01,2,3
La romana,Bolivia,NO RESIDENTES,America del sur,Enero,0,1,2017,2017-01-01,2,3
La romana,Brasil,NO RESIDENTES,America del sur,Enero,8,1,2017,2017-01-01,2,3
La romana,Chile,NO RESIDENTES,America del sur,Enero,29,1,2017,2017-01-01,2,3
La romana,Colombia,NO RESIDENTES,America del sur,Enero,13,1,2017,2017-01-01,2,3
La romana,Ecuador,NO RESIDENTES,America del sur,Enero,2,1,2017,2017-01-01,2,3
La romana,Perú,NO RESIDENTES,America del sur,Enero,1,1,2017,2017-01-01,2,3
La romana,Uruguay,NO RESIDENTES,America del sur,Enero,0,1,2017,2017-01-01,2,3
La romana,Venezuela,NO RESIDENTES,America del sur,Enero,133,1,2017,2017-01-01,2,3
La romana,Otros,NO RESIDENTES,America del sur,Enero,1,1,2017,2017-01-01,2,3
La romana,China,NO RESIDENTES,Asia,Enero,3,1,2017,2017-01-01,2,4
La romana,Corea del Sur,NO RESIDENTES,Asia,Enero,0,1,2017,2017-01-01,2,4
La romana,India,NO RESIDENTES,Asia,Enero,2,1,2017,2017-01-01,2,4
La romana,Israel,NO RESIDENTES,Asia,Enero,0,1,2017,2017-01-01,2,4
La romana,Japón,NO RESIDENTES,Asia,Enero,1,1,2017,2017-01-01,2,4
La romana,Taiwan,NO RESIDENTES,Asia,Enero,0,1,2017,2017-01-01,2,4
La romana,Otros,NO RESIDENTES,Asia,Enero,0,1,2017,2017-01-01,2,4
La romana,Alemania,NO RESIDENTES,Europa,Enero,15,1,2017,2017-01-01,2,5
La romana,Austria,NO RESIDENTES,Europa,Enero,5,1,2017,2017-01-01,2,5
La romana,Bélgica,NO RESIDENTES,Europa,Enero,0,1,2017,2017-01-01,2,5
La romana,Bulgaria,NO RESIDENTES,Europa,Enero,1,1,2017,2017-01-01,2,5
La romana,Dinamarca,NO RESIDENTES,Europa,Enero,0,1,2017,2017-01-01,2,5
La romana,Escocia,NO RESIDENTES,Europa,Enero,0,1,2017,2017-01-01,2,5
La romana,España,NO RESIDENTES,Europa,Enero,7,1,2017,2017-01-01,2,5
La romana,Finlandia,NO RESIDENTES,Europa,Enero,0,1,2017,2017-01-01,2,5
La romana,Francia,NO RESIDENTES,Europa,Enero,1763,1,2017,2017-01-01,2,5
La romana,Grecia,NO RESIDENTES,Europa,Enero,0,1,2017,2017-01-01,2,5
La romana,Holanda,NO RESIDENTES,Europa,Enero,0,1,2017,2017-01-01,2,5
La romana,Hungría,NO RESIDENTES,Europa,Enero,1,1,2017,2017-01-01,2,5
La romana,Inglaterra,NO RESIDENTES,Europa,Enero,5,1,2017,2017-01-01,2,5
La romana,Irlanda,NO RESIDENTES,Europa,Enero,0,1,2017,2017-01-01,2,5
La romana,Italia,NO RESIDENTES,Europa,Enero,5057,1,2017,2017-01-01,2,5
La romana,Luxemburgo,NO RESIDENTES,Europa,Enero,0,1,2017,2017-01-01,2,5
La romana,Noruega,NO RESIDENTES,Europa,Enero,0,1,2017,2017-01-01,2,5
La romana,Polonia,NO RESIDENTES,Europa,Enero,14,1,2017,2017-01-01,2,5
La romana,Portugal,NO RESIDENTES,Europa,Enero,5,1,2017,2017-01-01,2,5
La romana,República Checa,NO RESIDENTES,Europa,Enero,3,1,2017,2017-01-01,2,5
La romana,Rumania,NO RESIDENTES,Europa,Enero,6,1,2017,2017-01-01,2,5
La romana,Rusia,NO RESIDENTES,Europa,Enero,17,1,2017,2017-01-01,2,5
La romana,Suecia,NO RESIDENTES,Europa,Enero,2,1,2017,2017-01-01,2,5
La romana,Suiza,NO RESIDENTES,Europa,Enero,14,1,2017,2017-01-01,2,5
La romana,Ucrania,NO RESIDENTES,Europa,Enero,169,1,2017,2017-01-01,2,5
La romana,Otros,NO RESIDENTES,Europa,Enero,10,1,2017,2017-01-01,2,5
La romana,Australia,NO RESIDENTES,Resto del mundo,Enero,0,1,2017,2017-01-01,2,6
La romana,Otros,NO RESIDENTES,Resto del mundo,Enero,2,1,2017,2017-01-01,2,6
Cibao,Republica Dominicana,NO RESIDENTES,America central y el caribe,Enero,25780,1,2017,2017-01-01,1,1
Cibao,Canadá,NO RESIDENTES,America del norte,Enero,80,1,2017,2017-01-01,1,2
Cibao,Estados Unidos,NO RESIDENTES,America del norte,Enero,8262,1,2017,2017-01-01,1,2
Cibao,México,NO RESIDENTES,America del norte,Enero,169,1,2017,2017-01-01,1,2
Cibao,Aruba,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,1,1
Cibao,"Caicos y Turcas, Islas",NO RESIDENTES,America central y el caribe,Enero,40,1,2017,2017-01-01,1,1
Cibao,Costa Rica,NO RESIDENTES,America central y el caribe,Enero,60,1,2017,2017-01-01,1,1
Cibao,Cuba,NO RESIDENTES,America central y el caribe,Enero,138,1,2017,2017-01-01,1,1
Cibao,Curazao,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,1,1
Cibao,El Salvador,NO RESIDENTES,America central y el caribe,Enero,55,1,2017,2017-01-01,1,1
Cibao,Guadalupe,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,1,1
Cibao,Guatemala,NO RESIDENTES,America central y el caribe,Enero,60,1,2017,2017-01-01,1,1
Cibao,Haití,NO RESIDENTES,America central y el caribe,Enero,213,1,2017,2017-01-01,1,1
Cibao,Honduras,NO RESIDENTES,America central y el caribe,Enero,75,1,2017,2017-01-01,1,1
Cibao,Jamaica,NO RESIDENTES,America central y el caribe,Enero,30,1,2017,2017-01-01,1,1
Cibao,Martinica,NO RESIDENTES,America central y el caribe,Enero,0,1,2017,2017-01-01,1,1
